model_id,location,target_end_date,horizon,target,reference_date,output_type,oracle_value,quantile_0.25,quantile_0.75,coverage_50
ACCIDDA-InfluPaint,colorado,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,1.82,1.4282081723213196,2.7360029220581055,1
ACCIDDA-InfluPaint,colorado,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,1.98,1.1189656555652618,2.62319278717041,1
ACCIDDA-InfluPaint,colorado,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,2.29,0.8719721585512161,2.470735251903535,1
ACCIDDA-InfluPaint,savannah,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,3.76,1.7088662385940552,2.471059083938599,0
ACCIDDA-InfluPaint,savannah,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,4.03,1.03762286901474,1.8009637892246246,0
ACCIDDA-InfluPaint,savannah,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,3.66,0.4474866837263107,1.1054259240627289,0
ACCIDDA-InfluPaint,savannah,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,2.13,0.2861690521240234,0.7733377814292911,0
ACCIDDA-InfluPaint,floyd,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,2.53,1.1760376691818235,1.9051514565944672,0
ACCIDDA-InfluPaint,floyd,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,2.4,0.8023868352174759,1.7645724117755892,0
ACCIDDA-InfluPaint,floyd,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,3.05,0.4635495319962501,1.5977386236190798,0
ACCIDDA-InfluPaint,floyd,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,3.22,0.2463577687740326,1.3057421743869786,0
ACCIDDA-InfluPaint,hall,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,1.82,3.06622177362442,4.365359425544739,0
ACCIDDA-InfluPaint,hall,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,1.54,2.0076775550842285,3.3807606697082524,0
ACCIDDA-InfluPaint,hall,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,1.89,1.6090754270553589,3.1861054897308354,1
ACCIDDA-InfluPaint,hall,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,2.19,1.253671497106552,2.747498393058778,1
ACCIDDA-InfluPaint,marietta,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,1.61,1.5014305412769318,2.472753584384918,1
ACCIDDA-InfluPaint,marietta,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,1.98,1.1965193152427671,2.240925431251526,1
ACCIDDA-InfluPaint,marietta,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,2.81,1.2181552648544312,2.473330795764923,0
ACCIDDA-InfluPaint,marietta,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,2.35,0.93190099298954,2.124522030353547,0
ACCIDDA-InfluPaint,macon,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,2.5,1.697652488946915,2.5229106545448308,1
ACCIDDA-InfluPaint,macon,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,2.1,1.1735377311706543,1.9069563746452332,0
ACCIDDA-InfluPaint,macon,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,1.86,0.9823656529188156,1.8840604722499852,1
ACCIDDA-InfluPaint,macon,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,2.29,0.6759524345397949,1.485069662332535,0
ACCIDDA-InfluPaint,henry,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,1.6,1.6631745100021362,2.594981253147126,0
ACCIDDA-InfluPaint,henry,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,1.31,1.3489975333213806,2.3843030929565434,0
ACCIDDA-InfluPaint,henry,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,1.73,1.1678238213062286,2.3126834630966187,1
ACCIDDA-InfluPaint,henry,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,2.46,1.0727457404136658,2.3427221775054945,0
ACCIDDA-InfluPaint,cherokee,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,2.52,3.1397459506988525,4.577247381210327,0
ACCIDDA-InfluPaint,cherokee,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,2.56,2.4163164496421814,4.220474362373353,1
ACCIDDA-InfluPaint,cherokee,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,3.6,1.992545247077942,3.8063615560531616,1
ACCIDDA-InfluPaint,cherokee,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,3.69,1.743055671453476,3.5019041895866403,0
ACCIDDA-InfluPaint,athens,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,1.37,3.0776540637016296,4.563686966896057,0
ACCIDDA-InfluPaint,athens,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,1.37,2.3288281559944153,3.919252514839173,0
ACCIDDA-InfluPaint,athens,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,2.47,1.4694990515708923,3.3507094383239755,1
ACCIDDA-InfluPaint,athens,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,2.56,1.0682266056537628,2.724902510643006,1
ACCIDDA-InfluPaint,south-augusta,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,2.72,1.3406014442443848,2.056484401226044,0
ACCIDDA-InfluPaint,south-augusta,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,2.55,1.2321898341178894,2.1908196806907654,0
ACCIDDA-InfluPaint,south-augusta,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,2.97,0.9062687903642654,1.774592697620392,0
ACCIDDA-InfluPaint,south-augusta,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,3.06,0.7667533159255981,1.8716903030872345,0
ACCIDDA-InfluPaint,columbus,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,4.55,2.7280589938163757,3.8522464632987976,0
ACCIDDA-InfluPaint,columbus,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,6.02,1.859247803688049,2.967795610427857,0
ACCIDDA-InfluPaint,columbus,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,4.21,1.2254236042499542,2.659230053424835,0
ACCIDDA-InfluPaint,columbus,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,3.65,1.028612107038498,2.462654173374178,0
ACCIDDA-InfluPaint,la-grange,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,2.8,1.6577078998088837,2.4486398696899414,0
ACCIDDA-InfluPaint,la-grange,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,2.14,1.5149935483932495,2.5533930063247685,1
ACCIDDA-InfluPaint,la-grange,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,3.36,1.1341694295406342,2.160919666290283,0
ACCIDDA-InfluPaint,la-grange,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,2.66,1.1063368916511536,2.236859798431398,0
ACCIDDA-InfluPaint,georgia,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,2.13,1.0427390336990356,1.830954760313034,0
ACCIDDA-InfluPaint,georgia,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,2.45,1.3331177532672882,2.6605039834976196,1
ACCIDDA-InfluPaint,georgia,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,2.8,1.1912513077259064,2.913558840751648,1
ACCIDDA-InfluPaint,georgia,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,2.61,1.4239844679832458,3.5567234158515935,1
ACCIDDA-InfluPaint,indianapolis,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,3.51,2.634900391101837,3.806696116924286,1
ACCIDDA-InfluPaint,indianapolis,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,2.95,1.8116390705108645,3.1112121939659123,1
ACCIDDA-InfluPaint,indianapolis,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,4.67,1.4542527794837952,2.914844274520874,0
ACCIDDA-InfluPaint,indianapolis,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,5.29,1.2646714746952057,2.753003239631653,0
ACCIDDA-InfluPaint,indiana,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,3.35,4.168821454048157,5.542178988456726,0
ACCIDDA-InfluPaint,indiana,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,2.62,3.4805561304092407,5.360244035720827,0
ACCIDDA-InfluPaint,indiana,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,3.6,3.248180866241455,5.702718257904054,1
ACCIDDA-InfluPaint,indiana,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,4.14,2.65585196018219,5.154236912727357,1
ACCIDDA-InfluPaint,bangor,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,1.93,4.249603271484375,5.592532992362977,0
ACCIDDA-InfluPaint,bangor,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,2.54,3.3544809222221375,5.1055591106414795,0
ACCIDDA-InfluPaint,bangor,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,3.23,2.6573243141174316,4.488011360168457,1
ACCIDDA-InfluPaint,bangor,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,2.62,2.016533672809601,3.8615629076957703,1
ACCIDDA-InfluPaint,portland,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,1.88,1.5196449756622314,2.52842515707016,1
ACCIDDA-InfluPaint,portland,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,1.56,1.1139912605285645,2.330436885356903,1
ACCIDDA-InfluPaint,portland,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,1.71,1.121190458536148,2.5731217861175546,1
ACCIDDA-InfluPaint,portland,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,1.69,1.05759796500206,2.7450932860374455,1
ACCIDDA-InfluPaint,maine,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,2.75,1.8647294640541077,2.948874413967133,1
ACCIDDA-InfluPaint,maine,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,2.54,1.3541758060455322,2.7884781956672673,1
ACCIDDA-InfluPaint,maine,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,2.4,1.1636547148227692,2.786897599697113,1
ACCIDDA-InfluPaint,maine,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,2.34,0.8581160753965378,2.555962860584259,1
ACCIDDA-InfluPaint,baltimore,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,1.16,1.4199256598949432,2.213015913963318,0
ACCIDDA-InfluPaint,baltimore,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,0.59,0.8427739590406418,2.0059385299682617,0
ACCIDDA-InfluPaint,baltimore,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,0.67,1.0301941633224487,2.5665691494941725,0
ACCIDDA-InfluPaint,baltimore,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,0.81,0.8649239540100098,2.587533414363861,0
ACCIDDA-InfluPaint,frederick,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,1.69,1.2822393476963043,1.853778690099716,1
ACCIDDA-InfluPaint,frederick,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,1.06,0.9614779353141784,1.7272256016731264,1
ACCIDDA-InfluPaint,frederick,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,1.24,0.8671257644891739,1.7313151955604555,1
ACCIDDA-InfluPaint,frederick,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,1.97,0.7410868108272552,1.650796800851822,0
ACCIDDA-InfluPaint,montgomery,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,1.49,1.185343861579895,1.8960054814815523,1
ACCIDDA-InfluPaint,montgomery,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,0.83,1.1617986559867861,2.1939932703971863,0
ACCIDDA-InfluPaint,montgomery,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,0.84,0.9436940997838974,2.102901577949524,0
ACCIDDA-InfluPaint,montgomery,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,1.28,0.7516966313123703,2.2440059781074524,1
ACCIDDA-InfluPaint,harford,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,1.14,1.3698399662971497,2.0168839097023015,0
ACCIDDA-InfluPaint,harford,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,0.98,0.7997516095638275,1.501254171133042,1
ACCIDDA-InfluPaint,harford,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,0.79,0.5955533087253571,1.363019764423371,1
ACCIDDA-InfluPaint,harford,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,1.31,0.4113172888755798,1.3428696990013125,1
ACCIDDA-InfluPaint,maryland,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,1.49,1.0324938297271729,1.6376490592956547,1
ACCIDDA-InfluPaint,maryland,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,0.85,1.111418902873993,1.860526204109192,0
ACCIDDA-InfluPaint,maryland,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,1.03,1.0489269495010376,2.1317933797836304,0
ACCIDDA-InfluPaint,maryland,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,1.28,0.857674777507782,2.0995759367942814,1
ACCIDDA-InfluPaint,worcester,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,2.28,1.9396359026432035,2.9371552467346196,1
ACCIDDA-InfluPaint,worcester,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,1.8,1.5182956457138062,2.692388355731964,1
ACCIDDA-InfluPaint,worcester,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,1.6,1.2389768958091736,2.6481357812881474,1
ACCIDDA-InfluPaint,worcester,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,1.75,0.954479768872261,2.2911598682403564,1
ACCIDDA-InfluPaint,pittsfield,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,2.01,1.6448780298233032,2.590721607208252,1
ACCIDDA-InfluPaint,pittsfield,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,1.53,1.3581795394420624,2.727754592895508,1
ACCIDDA-InfluPaint,pittsfield,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,1.38,1.4902119040489197,3.1575064063072213,0
ACCIDDA-InfluPaint,pittsfield,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,1.92,1.4326299130916595,3.5405188798904423,1
ACCIDDA-InfluPaint,boston,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,1.42,2.891842305660248,4.037668824195862,0
ACCIDDA-InfluPaint,boston,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,1.27,2.64417415857315,4.49603819847107,0
ACCIDDA-InfluPaint,boston,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,1.26,2.178500771522522,3.837731420993805,0
ACCIDDA-InfluPaint,boston,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,1.73,1.6766948699951172,3.606469988822938,1
ACCIDDA-InfluPaint,springfield,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,2.2,2.5227389335632324,3.827986359596253,0
ACCIDDA-InfluPaint,springfield,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,1.5,1.8971352875232697,3.6282090544700623,0
ACCIDDA-InfluPaint,springfield,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,1.45,1.8567483127117157,3.7719016671180734,0
ACCIDDA-InfluPaint,springfield,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,1.77,1.5862190425395966,3.928331673145294,1
ACCIDDA-InfluPaint,new-bedford,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,1.8,1.0918602645397186,1.8413698077201843,1
ACCIDDA-InfluPaint,new-bedford,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,1.74,0.9908935725688934,1.798137217760086,1
ACCIDDA-InfluPaint,new-bedford,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,1.93,0.7321274876594543,1.5541705191135409,0
ACCIDDA-InfluPaint,new-bedford,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,2.29,0.6408835202455521,1.588573336601257,0
ACCIDDA-InfluPaint,lynn,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,2.01,1.6203153431415558,2.6719670295715336,1
ACCIDDA-InfluPaint,lynn,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,1.73,1.499254047870636,2.916892588138582,1
ACCIDDA-InfluPaint,lynn,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,1.64,1.4081993103027344,3.34413081407547,1
ACCIDDA-InfluPaint,lynn,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,1.91,1.0869958400726318,3.497069716453552,1
ACCIDDA-InfluPaint,massachusetts,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,1.73,2.54484486579895,3.658674418926239,0
ACCIDDA-InfluPaint,massachusetts,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,1.47,1.9201566874980929,3.3293887972831735,0
ACCIDDA-InfluPaint,massachusetts,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,1.43,1.6817874908447266,3.3020463585853577,0
ACCIDDA-InfluPaint,massachusetts,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,1.81,1.3336220383644104,3.19291889667511,1
ACCIDDA-InfluPaint,st-paul,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,1.52,1.3614208698272705,2.159789323806763,1
ACCIDDA-InfluPaint,st-paul,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,1.24,1.3087166547775269,2.2893053293228154,0
ACCIDDA-InfluPaint,st-paul,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,1.51,1.1912275552749634,2.39245891571045,1
ACCIDDA-InfluPaint,st-paul,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,1.72,1.0157340466976166,2.381304562091828,1
ACCIDDA-InfluPaint,duluth,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,1.48,2.2341609597206116,3.2337705492973328,0
ACCIDDA-InfluPaint,duluth,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,2.22,1.6479580998420715,2.941663086414337,1
ACCIDDA-InfluPaint,duluth,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,1.84,1.2495258450508118,2.6265150904655457,1
ACCIDDA-InfluPaint,duluth,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,2.48,0.8424309194087982,2.1061592698097233,0
ACCIDDA-InfluPaint,minneapolis,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,1.73,0.7619779109954834,1.4958867132663731,0
ACCIDDA-InfluPaint,minneapolis,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,1.6,0.90990848839283,1.7364669144153595,1
ACCIDDA-InfluPaint,minneapolis,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,1.87,0.7628894299268723,1.936409801244736,1
ACCIDDA-InfluPaint,minneapolis,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,1.9,0.627812385559082,2.1060312986373906,1
ACCIDDA-InfluPaint,st-cloud,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,3.75,1.8247932493686676,2.792615830898285,0
ACCIDDA-InfluPaint,st-cloud,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,3.76,1.5103128254413605,2.6647369861602783,0
ACCIDDA-InfluPaint,st-cloud,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,4.16,1.113127440214157,2.3505648970603947,0
ACCIDDA-InfluPaint,st-cloud,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,4.52,0.855934202671051,2.275502443313599,0
ACCIDDA-InfluPaint,rochester,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,6.17,1.8935038447380064,2.7787037491798405,0
ACCIDDA-InfluPaint,rochester,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,4.8,1.3883022964000702,2.540432929992676,0
ACCIDDA-InfluPaint,rochester,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,4.58,1.3415467441082,2.834084570407867,0
ACCIDDA-InfluPaint,rochester,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,4.73,0.916720137000084,2.49394851922989,0
ACCIDDA-InfluPaint,minnesota,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,2.54,2.552475094795227,3.771870195865631,0
ACCIDDA-InfluPaint,minnesota,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,2.31,1.890385776758194,3.1940651535987854,1
ACCIDDA-InfluPaint,minnesota,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,2.32,0.9830317199230194,2.1177667379379272,0
ACCIDDA-InfluPaint,minnesota,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,2.4,0.6766333729028702,1.448577135801316,0
ACCIDDA-InfluPaint,columbia,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,2.72,1.7597946226596832,2.599290370941162,0
ACCIDDA-InfluPaint,columbia,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,2.65,1.240008294582367,2.2873702049255376,0
ACCIDDA-InfluPaint,columbia,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,2.85,0.7665586918592453,1.955384880304338,0
ACCIDDA-InfluPaint,columbia,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,3.06,0.6570865660905838,1.806194603443146,0
ACCIDDA-InfluPaint,greenville,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,2.99,1.82599875330925,2.5490276217460632,0
ACCIDDA-InfluPaint,greenville,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,2.12,1.141934484243393,2.065278649330139,0
ACCIDDA-InfluPaint,greenville,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,2.49,0.8960199803113937,1.892256945371628,0
ACCIDDA-InfluPaint,greenville,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,3.5,0.6927576065063477,1.6818439066410065,0
ACCIDDA-InfluPaint,florence,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,3.96,2.1520723700523376,3.079853534698487,0
ACCIDDA-InfluPaint,florence,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,4.42,1.606447696685791,2.437979400157929,0
ACCIDDA-InfluPaint,florence,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,3.98,1.4149484038352966,2.4578496813774113,0
ACCIDDA-InfluPaint,florence,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,4.1,0.9468196928501128,2.057505190372467,0
ACCIDDA-InfluPaint,charleston,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,4.63,1.887352079153061,2.6948156356811523,0
ACCIDDA-InfluPaint,charleston,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,5.61,1.4025600850582125,2.333288490772248,0
ACCIDDA-InfluPaint,charleston,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,4.69,1.2761109471321106,2.3196274042129517,0
ACCIDDA-InfluPaint,charleston,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,3.36,0.8732940554618835,1.9016297757625589,0
ACCIDDA-InfluPaint,rock-hill,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,1.76,1.9594053626060488,2.823760986328125,0
ACCIDDA-InfluPaint,rock-hill,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,2.27,1.6919284164905548,3.187874078750611,1
ACCIDDA-InfluPaint,rock-hill,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,1.43,1.4358645975589752,3.3182688951492314,0
ACCIDDA-InfluPaint,rock-hill,2026-02-21,3,Flu ED visits pct,2026-01-31,quantile,1.9,1.3459326028823853,3.3639832139015207,1
ACCIDDA-InfluPaint,horry,2026-01-31,0,Flu ED visits pct,2026-01-31,quantile,3.04,1.6993942558765411,2.468346655368806,0
ACCIDDA-InfluPaint,horry,2026-02-07,1,Flu ED visits pct,2026-01-31,quantile,3.35,1.2284790575504303,2.254383683204652,0
ACCIDDA-InfluPaint,horry,2026-02-14,2,Flu ED visits pct,2026-01-31,quantile,2.18,0.9885811358690262,2.129111289978028,0
